commit id,OSV-2021-493,OSV-2021-495,OSV-2021-535,OSV-2021-543,OSV-2021-577,OSV-2021-620,OSV-2021-771,OSV-2021-814,OSV-2022-1180,OSV-2022-1211,OSV-2022-1251,OSV-2022-1252,OSV-2022-128,OSV-2022-129,OSV-2022-363,OSV-2022-377,OSV-2022-387,OSV-2022-398,OSV-2022-403,OSV-2022-654,OSV-2022-656,OSV-2022-657,OSV-2022-664,OSV-2023-1048,OSV-2023-1051,OSV-2023-1063,OSV-2023-1099,OSV-2023-1101,OSV-2023-1104,OSV-2023-1110,OSV-2023-1122,OSV-2023-1149,OSV-2023-1186,OSV-2023-135,OSV-2023-269,OSV-2023-270,OSV-2023-271,OSV-2023-284,OSV-2023-314,OSV-2023-316,OSV-2023-397,OSV-2023-412,OSV-2023-415,OSV-2023-416,OSV-2023-42,OSV-2023-440,OSV-2023-452,OSV-2023-455,OSV-2023-46,OSV-2023-634,OSV-2023-717,OSV-2023-748,OSV-2023-758,OSV-2023-777,OSV-2023-811,OSV-2023-850,OSV-2023-855,OSV-2023-874,OSV-2023-894,OSV-2023-965,OSV-2023-997,OSV-2024-123,OSV-2024-1375,OSV-2024-38,OSV-2024-384,OSV-2024-42,OSV-2025-165,OSV-2025-324,poc count
bf11fad98f6f3af66eac0aa86efdd4e9deb30c9d,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
70eacdf9a0f7d198a56a7b996abbbb356c669192,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
bf78b769b7376e9f98e8d9aa8006f97efa1037f7,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|0,0.5|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
d64a59d45a5bd9c27ad4139b0ffef54f092fe536,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
1440dc995fcadb4cc0cfd1e48b38117ba946a54c,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
dc7977f37b760cb0de447c7f77a6d662061f2200,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
b415608f62495a102d424d6989cf8b82f6c57847,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
98034cb7f26721abaf3f2252eea84476e3c03afa,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
ab0d17c7fada2c31e655fbcd8f8aff4b0ecff333,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
ac8ae4676935bcebeca22b016aeeb574416697db,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
4157ddb9a74f32eabae9cfb65ffd66961b8ba0cb,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
8571e2f066f77ff88354138f7cc3edbdc61bceee,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
eb1b2dc37cb632fbc5f105b669fbe57015ebee90,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
479f8f595864f9b5ab64204642e8f0340a45c673,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
2ed9254fd35509d8aaba8adbc33d14f78e61f404,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
9aaa5cd398d6f984fdee80d225464d4b98929524,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,20
5e2e98964715710be3a3b61998c0f707cf73f650,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,20
ea313e2ca9a93782a6eff8a3ae061832ffc0cdf2,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
f5cf8dc7aa5c687938bf4b278f5eb35a572a624b,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
60da6ef2cdc6d58be8f77dd1ab4f5b0e4d32e955,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
631919510c59166aff458fef2ce39c2b64f8cff5,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
488edbbca98d614c6f4d11f84744b372f31649f8,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
53d96d6ea749c0fe05c97c4a834f036f66dfda0e,0.5|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,19
94d373da7a1ce81c522fcb8aa2dfa4ea38b2f175,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,16
f469adfd84e8e0dfcca8fbe8511c6687c63c7798,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,16
f4a639a97838b982f3db11e0ab16e9c33bb05167,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
9c498bfd35a3414e502d3dd68995d6ce86734f9a,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
2560fd0c218180d3ae0e57a3d54187ff9051af9f,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
dc386c7289b22a7afbfeda959fea8b95b3b602f6,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
9ca529b8677faad8fdca887ca4eda1a0f255d7b0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
28226fb2cb52105d6f4131b3f797192f39cff9fe,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
c1577ef3153c2be573237fb85ff8aaeb2861ee0c,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
7eb51e329f8c5f98bca6c9eaa3f64c6b2a58cb11,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
e9f0971dcdc49ed089ee0e56dd80fb97e8e351d8,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
2d62e2e23a94b1c1aed6df5d265f6ae63a356f07,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
b0af2cc31fb7a1b4099a804e1729344befc77f14,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,17
1c722dabc26a3b91e3bb5b4cb8f480c4b5bb900b,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0.5|1,0|0,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|1,1|1,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|1,0.5|1,0.5|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0.5|1,0|0,0|0,18
