commit id,OSV-2020-1046,OSV-2020-1720,OSV-2020-1836,OSV-2020-1844,OSV-2020-1848,OSV-2020-1860,OSV-2020-1981,OSV-2020-1990,OSV-2020-209,OSV-2020-2157,OSV-2020-2178,OSV-2020-2222,OSV-2020-2254,OSV-2020-2276,OSV-2020-366,OSV-2020-452,OSV-2020-525,OSV-2020-55,OSV-2020-693,OSV-2020-885,OSV-2020-969,OSV-2021-1017,OSV-2021-262,OSV-2021-474,OSV-2021-537,OSV-2021-538,OSV-2021-915,poc count
a9873b87ddb19056119ba3abb3de515b97e669fc,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7ef40cdc1758e7b7282d83f495d8810c6f178a51,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
cd4dc5a9e7de69c1bdcaeca0ebd2924caf239ef5,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7d3e4b0878f4e3a9b58fd38b7e040e8181278d9f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
471df32faab8748abbc4972f9e595ed50198a12f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5d576f4b310f5f89ed3239bf03c81c271b44470d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
092370f8a5ec4812e7ecd7d7f482e6e39d1d917e,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
b119781b0218cdbc5b5a060f9a4e8555a25c8b1d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
a501c0d18555baef80f81011de18ed63c9103986,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
14aaa64d3e34ac18ce6fb7b8f2a27eef5e783f5a,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,1
230e2f9a609b6dcd114074c13d29161dd6cbbbc3,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,1
91af2c7513b72d561628098b4d178e8ebe358188,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
1f9b3f35383e2d7384741684eb4a25b791c9257f,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
167c03fde4e5c763af3bfc9a1ab406c012ef627b,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
70baccbe954605be6a40d0a8a60c7730e02c9771,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
45a77ab88d276d5d56e41431519f82838a181229,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
723129bc123699ef72332ed106628236b96bd20d,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8d4af9eb0b799f22b25783e8e1b7af329b5a917b,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7e0465370f1ccf2df64a28336b6bca0865bf7af4,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
0cd19b59e19a7129f4064fcb94e0e39615ec0cdc,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
348551c920a94b103e0440877b71759ca3dff001,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
111246f1d23f6705368d1e615b2a7b3b930a189a,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
0fd77d642c1e7f3cff6f9cf4b60da0d5e516bbe4,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
72836fa3cb82705ab545c44282d546f91d54892b,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
094aa6863211209f888c6a83e15a88dd0c99113c,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d138522e33f1e84b52ddbca35bc3ef895dc528ea,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
40b3aeb6266af5bb7d4c94798ed54a71ced6f083,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8db1cbe35f5d05cb8aaed1fbd9b8f235e483507a,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
3dede423e640e50032d877573f8047e60e5da48b,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5475dbcb3ca705e1a29256cdd1b452d89936af74,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
3687f71bf7fc239ac726f8303b21f4c9b51a5a08,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
723176d62f90a3d8d300d292f3fc7404c8200607,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
c339136c737b991ce6e1b50bdb8ec18dd85c7eb5,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
f1044f3645ff3c182166fc43cc7a9b35c4f6b76c,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
e9308a2011358e004772da9924d290b7abb01e11,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
09531d720a5e955d6c9307a33d0240ead892768f,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2a0f53dd4f7d8db2b1b320223655f7041205438a,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
63435adc68ae3f0a83f89351f70a329a5d9c2953,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
34dad7f543f006ad269ce1f935a9e8d3e3a83db7,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2f7d0cf20f7dc844cf20dd4d540d737d6801f1c4,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8e466ad56830e534ac164fae6ffbbee21ab615c4,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d7e02d3bf5cfdfb5d8a954c4a42b831598a32677,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2493c5de07f6df1b0c20b4882a8d35fe8f7bb2cc,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
a0e1bf7ae5c23a8ceccc851353162d111810f332,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
1fb134138960a65ef0bd2d5bdd45af3ac472dbe7,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5450f61681d0c46c587dbe789bf19f1cb573e794,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
0d82c95a027c7680f88ad1b50d37b19dd3b100a8,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
6c855c561cec37a1826196a94e5a370cbfd2acb2,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
e0b27af205f2e8e733f93237df426bd65a45526d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
cd5c91b8efba5741a6046e4b82a6ecedfefd837f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
31d8c2dfd14ed01b430def2f46cc718ef4b595fc,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8f4a6c703b5ae7d4f44cf33c85330171afa917bf,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
6a9241b5322070923d199bfd9bf05b329cd1bfff,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
70716be8150c1c3ec246b8a733f7f6b34c89e66d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
95cae64f834e532ea6fd877abc361087e8ae18ba,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
81ace3689d610d7d8a269f90743d7ec3b48013cc,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
21ee26b0704ec2ae1040010d2d5266a499ec4e2d,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
dca02dd9a09cc06dd60b88a86ad69f8bc95a441f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
6b1770e7addfebc83c549fdf1cee3246c381e46f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
261e0b6b0d57075f7c802f17901ae03b55b8f27c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
906108bb691a35828cc4e09fcba904d08c24d458,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
c212776f45ba4190f378aac017e69e1125cb83e7,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
ad7eb834cf20e1e8f5889b1f095162763abcd053,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
af40303fe8e94c7cd103f1eb980cdd872dc9b6d2,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d54f346937e478e81d36a942e3a5df7834db11d1,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
ce704f5eb15d103ab6db1ba974548f8bb3e5882b,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
5b9af968518344ba92b7023428280873fab1d34e,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
14e396273ca06e6bbed7e3484166f64373501972,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
649ee272eca4d5ca659e70059b32cd3375e5404e,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2e89f1634fee658ccda0a38b65975e96a3c64c7c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
8d519ed3c4a8c4cedd9ea7e9c11a6348d447d452,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7e7458edce303ac3e8f421e52dacc350c908274c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2a6bf1e5771800f87691fd6f8532c3d057a0e090,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
dba0f567225bfde36b3097413f84ecf1d7fca27a,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
c69add3b640830e17d7bf7e7707880514d9a013f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
d31ebe2fec7b601a9a2bb01d4df950736f2fd121,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
9c0a7adbfc63550da7796fad0a55f351e5ef469a,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
a623226a878ead2b9d44996a7be28d636d82ba3c,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7d3b82c204271bf9c1085de8402cc0cc1fe8cc0f,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
677710c72b14249deeecc5396e04f3aedfe03763,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
7bfca52bab96c5b283ed993b77d8f8711c8fcc07,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
2a88d82cad47d87ecd63178df0a84335c41d7f7e,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
e3e461aad9fe197324a7c876c6e6ad4a7bba3125,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
44bc324864f608025a3c6f85d19e829d391028ae,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,0.5|0,1
